query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,1,qmof-a1a5849,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,2,qmof-13a76dd,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,3,qmof-ac6a77a,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,4,qmof-cef46c3,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,5,qmof-e566fbb,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,6,qmof-235f291,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,7,qmof-c0f392b,0.728571,semantic;band_gap;density;stability,1|1|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,8,qmof-7d03b0b,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,9,qmof-0dce90f,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,10,qmof-b1ab823,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,11,qmof-1d94c8a,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,12,qmof-fa61018,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,13,qmof-08e81c7,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,14,qmof-f624613,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,15,qmof-f57a388,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,16,qmof-3b397bb,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,17,qmof-fa46fe8,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,18,qmof-0a37810,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,19,qmof-16049c4,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,20,qmof-7f3b860,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,21,qmof-7492a1f,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,22,qmof-9c04dab,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,23,qmof-6d62075,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,24,qmof-bae5675,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,25,qmof-eadd46d,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,26,qmof-e6cf94f,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,27,qmof-e7c85fd,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,28,qmof-c3298fb,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,29,qmof-54da05e,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,30,qmof-fd3b276,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,31,qmof-0749ed8,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,32,qmof-831c36b,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,33,qmof-e0d492d,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,34,qmof-b4a0c42,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,35,qmof-9e7a2ea,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,36,qmof-cde9aa1,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,37,qmof-4b9877b,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,38,qmof-c403bec,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,39,qmof-f599da8,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,40,qmof-6fa8209,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,41,qmof-bf91379,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,42,qmof-5356c15,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,43,qmof-7fe12e1,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,44,qmof-86d8f05,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,45,qmof-d11fc4e,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,46,qmof-f7052f3,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,47,qmof-836a415,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,48,qmof-966fade,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,49,qmof-2e34efd,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,50,qmof-cf9e198,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,51,qmof-d6539c3,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,52,qmof-e9474aa,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,53,qmof-3fcd371,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,54,qmof-890bde1,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,55,qmof-a33e313,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,56,qmof-8f41817,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,57,qmof-925e0fd,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,58,qmof-d1aa449,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,59,qmof-d8224dc,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,60,qmof-51b86a2,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,61,qmof-b155f2f,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,62,qmof-b16fea6,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,63,qmof-dbc50ec,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,64,qmof-8fdee46,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,65,qmof-8f0fcd4,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,66,qmof-aa82102,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,67,qmof-583d246,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,68,qmof-5d39206,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,69,qmof-85c3410,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,70,qmof-dd8f509,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,71,qmof-4ae806b,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,72,qmof-f199ab9,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,73,qmof-06d1650,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,74,qmof-fcd9e5c,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,75,qmof-452ad60,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,76,qmof-00717e8,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,77,qmof-7a622fb,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,78,qmof-05e4efb,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,79,qmof-97d5d0e,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,80,qmof-806e25c,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,81,qmof-2d0ea93,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,82,qmof-c7f2375,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,83,qmof-53413bd,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,84,qmof-c1553ca,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,85,qmof-83a307d,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,86,qmof-1002f30,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,87,qmof-a19ee17,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,88,qmof-16137ec,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,89,qmof-09da183,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,90,qmof-c0463aa,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,91,qmof-8b32414,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,92,qmof-9410a8e,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,93,qmof-cbb0d2f,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,94,qmof-e651703,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,95,qmof-deb66d6,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,96,qmof-c27e251,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,97,qmof-521b33c,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,98,qmof-f81a30b,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,99,qmof-51977f3,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,47,100,qmof-97ecc81,0.728571,semantic;density;stability,1|0|1|1
